Genome	Phagocyte-generalist prediction	Phagocyte-entamoebid prediction	Phagocyte-rozellid prediction	Prototrophy prediction	Photosynthesis prediction
0.05.20.EP00161_Ancyromonas_sigmoides	0.000244843278936859	0.00507720013394914	0.0150273772038493	0.000103667755821536	0.000287884821466987
0.05.3.EP00161_Ancyromonas_sigmoides	0.000749083793164946	0.00381092494607714	0.00255774607893084	9.27795623390161e-05	0.000434700008275392
0.05.4.EP00161_Ancyromonas_sigmoides	0.000414928844791536	0.0106370956599457	0.00276730197321647	0.000187000698403198	0.000286665131862451
0.05.5.EP00161_Ancyromonas_sigmoides	0.000780054401308508	0.00879608693897972	0.0114902522155944	8.51977672495043e-05	0.000287884821466987
0.05.6.EP00161_Ancyromonas_sigmoides	0.000424911111215481	0.00339194283920929	0.00484939782404394	0.000306403381056143	0.000290099991528512
0.05.7.EP00161_Ancyromonas_sigmoides	0.00104134974007907	0.0117589718850763	0.00549949467725033	0.000380923971671016	0.000287884821466987
0.05.8.EP00161_Ancyromonas_sigmoides	0.000311720505955401	0.00219282613868307	0.00509778082706161	0.000334337514278304	0.000316899221513976
0.05.9.EP00161_Ancyromonas_sigmoides	9.07333662083048e-05	0.00462893620831372	0.00111666262159833	0.00011177105063786	0.000290341575381988
0.10.1.EP00161_Ancyromonas_sigmoides	0.00241322942938771	0.0123042046695114	0.0270386294624986	0.000602327575568468	0.000462828036809186
0.10.10.EP00161_Ancyromonas_sigmoides	0.00213314357975207	0.00813554123017884	0.039057475851578	0.000270622043689078	0.000312637948384279
0.10.11.EP00161_Ancyromonas_sigmoides	0.00139863371921873	0.0132470741279286	0.0133974763571431	0.00115113773484646	0.000347332517859836
0.10.12.EP00161_Ancyromonas_sigmoides	0.00130501527519196	0.00912134504455868	0.0122176094449799	0.000314767761519662	0.000383376907865091
0.10.13.EP00161_Ancyromonas_sigmoides	0.00289622655133057	0.0337213791298908	0.0112425944098976	0.000403103362500613	0.000347332517859836
0.10.14.EP00161_Ancyromonas_sigmoides	0.00942859446524425	0.00569313513149311	0.00757303418299868	0.000476157217711571	0.00034261900326693
0.10.15.EP00161_Ancyromonas_sigmoides	0.00299332698634055	0.0147321645244078	0.0292046368768007	0.000499269066483109	0.00030150090463725
0.10.16.EP00161_Ancyromonas_sigmoides	0.00207458629741448	0.0422940422647173	0.0169021844480057	0.00041840545201632	0.000346343889848355
0.10.17.EP00161_Ancyromonas_sigmoides	0.00119998754064217	0.0219118459229964	0.0210337914907579	0.000453569148266297	0.000344869201619476
0.10.18.EP00161_Ancyromonas_sigmoides	0.00166032690021524	0.106308980347422	0.0146510411759655	0.00259814403707649	0.000312562725435692
0.10.19.EP00161_Ancyromonas_sigmoides	0.000900895801793026	0.00863351186657248	0.0527125649733721	0.00151061199496767	0.000317660579414923
0.10.2.EP00161_Ancyromonas_sigmoides	0.00128039946519897	0.0461812794217823	0.0188298700942207	0.000550368535395985	0.000477688169755836
0.10.20.EP00161_Ancyromonas_sigmoides	0.00660618796751373	0.101412159513107	0.0133800312400489	0.000435320168100458	0.000415079640158342
0.10.3.EP00161_Ancyromonas_sigmoides	0.00319064202330471	0.0254411528642434	0.0207064735044734	0.000306726179546944	0.000311068150498231
0.10.4.EP00161_Ancyromonas_sigmoides	0.000581207181948481	0.00422491644066902	0.0142919147509254	0.000288759654052715	0.000286665131862451
0.10.5.EP00161_Ancyromonas_sigmoides	0.00323037190366781	0.0184163705761907	0.0195463998930186	0.00114490948976399	0.000331363016290696
0.10.6.EP00161_Ancyromonas_sigmoides	0.00105829162439543	0.021158691546458	0.0207186781119069	0.000614508485755793	0.000440406418141556
0.10.7.EP00161_Ancyromonas_sigmoides	0.00165602998137057	0.0199003399933797	0.0636099378270407	0.000575012309500821	0.000401238090191239
0.10.8.EP00161_Ancyromonas_sigmoides	0.00208786323070854	0.0218928750406644	0.0170369653946753	0.000750468866252053	0.00099368580120507
0.10.9.EP00161_Ancyromonas_sigmoides	0.00108459735806622	0.00833447950450736	0.0106785654015169	0.00131280992141919	0.000354559710713173
0.15.1.EP00161_Ancyromonas_sigmoides	0.00614827822597536	0.027782281318845	0.0177682274839335	0.000586433811867872	0.00042163401678563
0.15.10.EP00161_Ancyromonas_sigmoides	0.0144587602877617	0.134017050921367	0.0332486208185677	0.00178768788041657	0.000364691177239
0.15.11.EP00161_Ancyromonas_sigmoides	0.0224185864986689	0.0585650883718534	0.0228336180490991	0.00125050464003198	0.000870864131412932
0.15.12.EP00161_Ancyromonas_sigmoides	0.0157195025923327	0.080024385062729	0.0376001775606891	0.00100218013307944	0.000399025071957888
0.15.13.EP00161_Ancyromonas_sigmoides	0.0108460459608737	0.013797153565379	0.0241639799577007	0.000528219479920488	0.000306751712447015
0.15.14.EP00161_Ancyromonas_sigmoides	0.00815459771465629	0.0169892644161744	0.0509895099283319	0.00285289935573348	0.000584875418996984
0.15.15.EP00161_Ancyromonas_sigmoides	0.0135843819890109	0.277839710487435	0.0176016036331377	0.00215457820009472	0.000329850144497982
0.15.16.EP00161_Ancyromonas_sigmoides	0.00992372617757836	0.113515189332304	0.0312132360294913	0.00194908596502317	0.000424872112741078
0.15.17.EP00161_Ancyromonas_sigmoides	0.0374947917034778	0.384080745583988	0.0197553524785311	0.00130949357226024	0.000300981589606606
0.15.18.EP00161_Ancyromonas_sigmoides	0.028010582752409	0.114100486893222	0.0442092561844264	0.00211870241194008	0.00036536052617855
0.15.19.EP00161_Ancyromonas_sigmoides	0.0164437103561403	0.157740772109556	0.0631216953246767	0.00195047675442404	0.000309750647114729
0.15.2.EP00161_Ancyromonas_sigmoides	0.00921202109396684	0.0380428667311227	0.0345888256537351	0.00119014538264943	0.000371481981862513
0.15.20.EP00161_Ancyromonas_sigmoides	0.00941776328334186	0.0739302305057441	0.0363931799436959	0.00217634466317548	0.000539049385676391
0.15.3.EP00161_Ancyromonas_sigmoides	0.0123157149111808	0.0232356104678732	0.026554289478675	0.00025839592464879	0.00042852961280233
0.15.4.EP00161_Ancyromonas_sigmoides	0.0312240567704458	0.0595912026588205	0.0160484570196181	0.00211474268947355	0.000338759095592064
0.15.5.EP00161_Ancyromonas_sigmoides	0.00539163069169197	0.0348862270772893	0.0118485134966137	0.00730759681691137	0.000624364128410122
0.15.6.EP00161_Ancyromonas_sigmoides	0.0108435858564872	0.428679063049992	0.0144262317640695	0.000251021939077182	0.000448382968865056
0.15.7.EP00161_Ancyromonas_sigmoides	0.021637898662988	0.0224784827510944	0.00769627894320975	0.000384613138896551	0.000291333985245935
0.15.8.EP00161_Ancyromonas_sigmoides	0.0139351897606254	0.0633875715880762	0.0361209580859592	0.00028710325629343	0.000698893668276137
0.15.9.EP00161_Ancyromonas_sigmoides	0.0712572108153983	0.422408041686209	0.125377657813689	0.000519447601394253	0.000357399937049383
0.20.1.EP00161_Ancyromonas_sigmoides	0.0380028590678304	0.378382886649706	0.0388690185615071	0.00268423876156741	0.000758702339016077
0.20.10.EP00161_Ancyromonas_sigmoides	0.00915262367392277	0.172346802856384	0.0382245565547293	0.00151254320804539	0.000334470102136461
0.20.11.EP00161_Ancyromonas_sigmoides	0.0472909099182038	0.243010939328841	0.0720764007078456	0.00118284357974641	0.000629733430920204
0.20.12.EP00161_Ancyromonas_sigmoides	0.0855109277152976	0.444285481270213	0.062923542027394	0.00659068635523441	0.000364719312929303
0.20.13.EP00161_Ancyromonas_sigmoides	0.0312586758856175	0.672669617713518	0.0637881881034789	0.00302194912894517	0.000308059141512854
0.20.14.EP00161_Ancyromonas_sigmoides	0.0438332041792237	0.0847099206019267	0.115284162951433	0.00463169718625295	0.000292817571620578
0.20.15.EP00161_Ancyromonas_sigmoides	0.157001993951797	0.357804527808171	0.0475440347830789	0.00193127722687071	0.000441010903656907
0.20.16.EP00161_Ancyromonas_sigmoides	0.0288842395441957	0.158202612881262	0.142949155925413	0.00179928386307421	0.000344848377061313
0.20.17.EP00161_Ancyromonas_sigmoides	0.0744074742602735	0.225439682712972	0.171253209694665	0.00612555674041325	0.000304006669342272
0.20.18.EP00161_Ancyromonas_sigmoides	0.0615615966645039	0.0845009542600918	0.0705687561740874	0.0136276267669509	0.000344580795110568
0.20.19.EP00161_Ancyromonas_sigmoides	0.0231050970226683	0.139014179478718	0.0382973273687927	0.00665288863983879	0.000657042253638152
0.20.2.EP00161_Ancyromonas_sigmoides	0.0834838250709467	0.209612867532852	0.12474932482297	0.000578630257357488	0.000372522033342733
0.20.20.EP00161_Ancyromonas_sigmoides	0.0175241487999634	0.0518100652443371	0.12321519719716	0.00234263815936787	0.000654434493613948
0.20.3.EP00161_Ancyromonas_sigmoides	0.0570325665864502	0.0618265672040003	0.0509605282301247	0.00159195652436484	0.000497724472683019
0.20.4.EP00161_Ancyromonas_sigmoides	0.021504069499397	0.204801964533087	0.0713171878660275	0.0017699488775537	0.000411318378310077
0.20.5.EP00161_Ancyromonas_sigmoides	0.0132035840893852	0.0655861621312709	0.0202711747048262	0.00942388692655586	0.000368472871450141
0.20.6.EP00161_Ancyromonas_sigmoides	0.0153780267578997	0.0147841298084922	0.0452446233313478	0.00386669334759251	0.000443328593370896
0.20.7.EP00161_Ancyromonas_sigmoides	0.0266128849503437	0.241748922393075	0.0791697030716046	0.0033774736245374	0.000360883048104368
0.20.8.EP00161_Ancyromonas_sigmoides	0.0218731773530422	0.274008606010574	0.0549471728759803	0.000579955360422363	0.000305368159335817
0.20.9.EP00161_Ancyromonas_sigmoides	0.0207670955524247	0.23242420172762	0.0648728082316945	0.00646504459258042	0.000331253320380724
0.25.1.EP00161_Ancyromonas_sigmoides	0.0562250946066906	0.18974163336551	0.0699354711650343	0.00452673729974342	0.000461798225085123
0.25.10.EP00161_Ancyromonas_sigmoides	0.0196097387577517	0.33144987434163	0.101243556206024	0.0044802819697289	0.000477779468846943
0.25.11.EP00161_Ancyromonas_sigmoides	0.396893971578858	0.789011901015667	0.0846418030482813	0.001180313186808	0.000375274604158698
0.25.12.EP00161_Ancyromonas_sigmoides	0.0547930919096233	0.259573793470705	0.0619979128647778	0.0119767931371374	0.000400284768819921
0.25.13.EP00161_Ancyromonas_sigmoides	0.144751204993097	0.34502173327361	0.087654796645517	0.00670379830013848	0.000599700713352407
0.25.14.EP00161_Ancyromonas_sigmoides	0.129565916336409	0.422346793215141	0.129514203990598	0.00463375619661447	0.000891511092633597
0.25.15.EP00161_Ancyromonas_sigmoides	0.0770321252495249	0.172771499850364	0.0979485819115206	0.00217528314076662	0.000510509941965776
0.25.16.EP00161_Ancyromonas_sigmoides	0.041522241890701	0.203335759481348	0.112843862743755	0.00270036056142637	0.000415079640158342
0.25.17.EP00161_Ancyromonas_sigmoides	0.187265155413385	0.230340453615559	0.104113559682887	0.00376423010762658	0.00110109159082269
0.25.18.EP00161_Ancyromonas_sigmoides	0.0254889780321647	0.181638452316216	0.161498903015974	0.0021207784910799	0.000358767565721516
0.25.19.EP00161_Ancyromonas_sigmoides	0.0386050013526783	0.349739457116176	0.100009395900034	0.00146521712650705	0.000339434654015885
0.25.2.EP00161_Ancyromonas_sigmoides	0.0486079201745506	0.0472880758596853	0.0508542349685135	0.00143611425432158	0.000400284768819921
0.25.20.EP00161_Ancyromonas_sigmoides	0.201728424119746	0.474278721727994	0.109330399050113	0.00485440663132686	0.000445469235364796
0.25.3.EP00161_Ancyromonas_sigmoides	0.0512440550210292	0.241065481629644	0.0876273659229281	0.00363883079027138	0.000766287947567318
0.25.4.EP00161_Ancyromonas_sigmoides	0.0262213481035483	0.113208198497234	0.0731941343519183	0.00365980400136104	0.000697589596367652
0.25.5.EP00161_Ancyromonas_sigmoides	0.291582692124693	0.435293601705384	0.0769926872551936	0.00303327031476578	0.00074018180452631
0.25.6.EP00161_Ancyromonas_sigmoides	0.0375135458280422	0.527745218823311	0.0961864755554404	0.00314910651702817	0.000603311113051923
0.25.7.EP00161_Ancyromonas_sigmoides	0.0975973678922961	0.290466000409749	0.0634802321922424	0.00465564344129524	0.00039174749050774
0.25.8.EP00161_Ancyromonas_sigmoides	0.0671915707300348	0.463455602363575	0.0804231566814041	0.0171609396683004	0.000836154466937323
0.25.9.EP00161_Ancyromonas_sigmoides	0.0218596995765086	0.479602335827177	0.0678409378591415	0.00777957750440114	0.000416840010920427
0.30.1.EP00161_Ancyromonas_sigmoides	0.214270944602473	0.821058673338727	0.1690484994852	0.00335754557131677	0.000481673014754147
0.30.10.EP00161_Ancyromonas_sigmoides	0.0917948028406412	0.317520596762152	0.137758917126299	0.0043398910438641	0.000427517688300892
0.30.11.EP00161_Ancyromonas_sigmoides	0.175069407630079	0.53042367557285	0.151885133224271	0.0167273606605312	0.000749823632526511
0.30.12.EP00161_Ancyromonas_sigmoides	0.338808700079553	0.559423028918988	0.0826664613361147	0.00500051284750719	0.000557379187297945
0.30.13.EP00161_Ancyromonas_sigmoides	0.153531100785068	0.615865531937809	0.164767440812376	0.00790958106799081	0.000436616923303895
0.30.14.EP00161_Ancyromonas_sigmoides	0.199981448561892	0.613932862147592	0.170265205188479	0.00320233958995813	0.000705338741807733
0.30.15.EP00161_Ancyromonas_sigmoides	0.0236386941041621	0.0868251183346268	0.0749307186539677	0.00787116494124051	0.000357253778013775
0.30.16.EP00161_Ancyromonas_sigmoides	0.127678911657428	0.767440145822672	0.171371475265926	0.00885846310497483	0.000801237953145286
0.30.17.EP00161_Ancyromonas_sigmoides	0.0980370021923308	0.260055898264125	0.218767444992643	0.00876648533177319	0.000572940597158757
0.30.18.EP00161_Ancyromonas_sigmoides	0.200633101228008	0.301674211388574	0.0902031171265939	0.00510784730456623	0.000423471704753765
0.30.19.EP00161_Ancyromonas_sigmoides	0.130030059024996	0.308366475661	0.076457696548343	0.00434351410365017	0.000398286221458807
0.30.2.EP00161_Ancyromonas_sigmoides	0.0344573035437031	0.279131535583008	0.0863077454484058	0.00521155702397464	0.000863696821844572
0.30.20.EP00161_Ancyromonas_sigmoides	0.11426734831946	0.404910992621619	0.0892188967264989	0.0119971375568497	0.0005104750038351
0.30.3.EP00161_Ancyromonas_sigmoides	0.381297361689741	0.494614953129808	0.108145195479226	0.0238715245451888	0.000434155760624198
0.30.4.EP00161_Ancyromonas_sigmoides	0.132015424109558	0.511901467228235	0.121887352452525	0.00368884682531316	0.000398254135926575
0.30.5.EP00161_Ancyromonas_sigmoides	0.471429749838389	0.506657636641985	0.13834107848953	0.0212875000003464	0.000334020405363281
0.30.6.EP00161_Ancyromonas_sigmoides	0.0711615022642936	0.429867957808971	0.22783292090744	0.0114348301414412	0.000504715696979225
0.30.7.EP00161_Ancyromonas_sigmoides	0.232774199865154	0.711698548425311	0.122659981113575	0.0216486326678685	0.000730558082375669
0.30.8.EP00161_Ancyromonas_sigmoides	0.599610667417531	0.3180707084771	0.17561189577606	0.0132216587084918	0.00047447356770854
0.30.9.EP00161_Ancyromonas_sigmoides	0.131589292998959	0.606827680257485	0.112436430338522	0.0095681313576724	0.000346045280036243
0.35.1.EP00161_Ancyromonas_sigmoides	0.140949645785457	0.326470037606874	0.236694038640689	0.023114264858031	0.00101196678582765
0.35.10.EP00161_Ancyromonas_sigmoides	0.235154293899464	0.70475833800435	0.0937381294844878	0.047198620583157	0.000354493187355195
0.35.11.EP00161_Ancyromonas_sigmoides	0.175961566719638	0.431881514933071	0.080326678160871	0.022755024594115	0.000470450918689638
0.35.12.EP00161_Ancyromonas_sigmoides	0.73281102099478	0.937916475464362	0.303701263303148	0.00482182413302522	0.00124868746883082
0.35.13.EP00161_Ancyromonas_sigmoides	0.75733128290026	0.882260958907022	0.213740462572594	0.0119248936396645	0.000767613426043267
0.35.14.EP00161_Ancyromonas_sigmoides	0.6951698615907	0.68818990690895	0.0934687485200938	0.0156402685094258	0.000331253320380724
0.35.15.EP00161_Ancyromonas_sigmoides	0.692933763328973	0.871270239631611	0.402864451006938	0.0636386348453232	0.00033125060811794
0.35.16.EP00161_Ancyromonas_sigmoides	0.224293776273375	0.748681212384702	0.150138014351642	0.042981687169261	0.000411318378310077
0.35.17.EP00161_Ancyromonas_sigmoides	0.57885794434825	0.910273919182722	0.16965319486242	0.014684170340157	0.000614946115713332
0.35.18.EP00161_Ancyromonas_sigmoides	0.451670724899368	0.67990705536792	0.122177127059235	0.026162313451568	0.000878296568680196
0.35.19.EP00161_Ancyromonas_sigmoides	0.299191816305132	0.585477122161839	0.353696524219539	0.00578800223522315	0.000402019631261109
0.35.2.EP00161_Ancyromonas_sigmoides	0.0688845190924489	0.175012393521901	0.183661467508836	0.00910018383563588	0.00034900008699736
0.35.20.EP00161_Ancyromonas_sigmoides	0.3019780214682	0.706847842955342	0.0996608338543278	0.0108259397248282	0.000552097509946985
0.35.3.EP00161_Ancyromonas_sigmoides	0.259755178060184	0.824985808278542	0.270096661577017	0.0147299236793617	0.000357198223487377
0.35.4.EP00161_Ancyromonas_sigmoides	0.174109120525795	0.53219807862017	0.24532966293545	0.0202088466230697	0.000362820486839957
0.35.5.EP00161_Ancyromonas_sigmoides	0.114127888639303	0.735065941859503	0.0699000852147096	0.0233326031192163	0.000774787061251518
0.35.6.EP00161_Ancyromonas_sigmoides	0.745787895127434	0.866327371544137	0.152550840490281	0.0170602823969434	0.000518457345833247
0.35.7.EP00161_Ancyromonas_sigmoides	0.466833255882067	0.740106178416999	0.37157075069061	0.010779093362855	0.000435426884574502
0.35.8.EP00161_Ancyromonas_sigmoides	0.500974641039762	0.798271294182822	0.175298440427241	0.00870919454396319	0.000527451136125491
0.35.9.EP00161_Ancyromonas_sigmoides	0.293815767914815	0.647404884215731	0.12406375485929	0.014155944523586	0.000377016370178354
0.40.1.EP00161_Ancyromonas_sigmoides	0.667609311175493	0.670577440469182	0.183486231622404	0.00555827719934073	0.000558948482961013
0.40.10.EP00161_Ancyromonas_sigmoides	0.499928409083012	0.89334557562778	0.180535608022486	0.0431719261510977	0.00142297919692533
0.40.11.EP00161_Ancyromonas_sigmoides	0.590833624181928	0.888281600525718	0.258078571768794	0.0495513845656879	0.000492169019312218
0.40.12.EP00161_Ancyromonas_sigmoides	0.534040662898687	0.915154512223293	0.216945885726304	0.0308893571771164	0.000416384396415775
0.40.13.EP00161_Ancyromonas_sigmoides	0.447756101603271	0.866106626710796	0.324570585770503	0.0103336762528382	0.00110615546693356
0.40.14.EP00161_Ancyromonas_sigmoides	0.370077235030796	0.694513656094175	0.123896830156848	0.0701206712587452	0.00119269393682242
0.40.15.EP00161_Ancyromonas_sigmoides	0.0620964363771425	0.539386748396817	0.107759589412229	0.107791337594889	0.00123880872947998
0.40.16.EP00161_Ancyromonas_sigmoides	0.0562188683352103	0.276341193071137	0.139002790561832	0.00685562709344021	0.000357321421753985
0.40.17.EP00161_Ancyromonas_sigmoides	0.543531402741144	0.702959306316045	0.29502994974832	0.0474620962878038	0.000545117013236836
0.40.18.EP00161_Ancyromonas_sigmoides	0.280631097866742	0.282956482946851	0.136926443991157	0.00676357616474534	0.000422744230109534
0.40.19.EP00161_Ancyromonas_sigmoides	0.396999123666623	0.643672205893427	0.165332993160577	0.0329482102830714	0.000416566422313954
0.40.2.EP00161_Ancyromonas_sigmoides	0.345447137691376	0.840290838990746	0.154971014555298	0.0515687838051916	0.00141648356685035
0.40.20.EP00161_Ancyromonas_sigmoides	0.695891314350638	0.947786847986169	0.13528968306368	0.0214812454966995	0.000427771422676713
0.40.3.EP00161_Ancyromonas_sigmoides	0.68325646693612	0.938851352666819	0.149628506199754	0.0407843859499428	0.000530795450717673
0.40.4.EP00161_Ancyromonas_sigmoides	0.725485978662476	0.86262663404233	0.205746605281785	0.0433963288683025	0.00123819268583867
0.40.5.EP00161_Ancyromonas_sigmoides	0.791782329258061	0.950104378485412	0.300667957982984	0.0128868286095875	0.000988200343202029
0.40.6.EP00161_Ancyromonas_sigmoides	0.661374009553928	0.57449789121311	0.40133917946756	0.0312994646183126	0.000863306934297871
0.40.7.EP00161_Ancyromonas_sigmoides	0.855384747108207	0.875805081598375	0.238037189153471	0.0271776799242997	0.000484350698536843
0.40.8.EP00161_Ancyromonas_sigmoides	0.201495947158274	0.550711938355548	0.0975983695307339	0.032904382675098	0.00121537418392494
0.40.9.EP00161_Ancyromonas_sigmoides	0.406543706871651	0.401118790892381	0.114114509970139	0.0347589926492436	0.000554855799151951
0.45.1.EP00161_Ancyromonas_sigmoides	0.515404917120507	0.81309405343678	0.224279293853149	0.0490839917767547	0.00089703999913914
0.45.10.EP00161_Ancyromonas_sigmoides	0.659105543678106	0.883245349624902	0.209158498449731	0.0227923701092209	0.000377200219768437
0.45.11.EP00161_Ancyromonas_sigmoides	0.890874637123765	0.950441149197091	0.361887915448126	0.0239393491207892	0.000968526477773293
0.45.12.EP00161_Ancyromonas_sigmoides	0.308098367152026	0.670433372781064	0.392505360570697	0.0200651633225584	0.000650137595583247
0.45.13.EP00161_Ancyromonas_sigmoides	0.750309689738489	0.825737086645931	0.15557650101038	0.0210038763715079	0.000470136255645721
0.45.14.EP00161_Ancyromonas_sigmoides	0.435208511049488	0.9100372083353	0.138222712211026	0.0072048350045889	0.00101917594198693
0.45.15.EP00161_Ancyromonas_sigmoides	0.636829421956506	0.620712091666683	0.241701649641662	0.0547767866832742	0.000378417022499162
0.45.16.EP00161_Ancyromonas_sigmoides	0.43514791837845	0.794752990264103	0.110737985821343	0.053622294382753	0.000753979577672421
0.45.17.EP00161_Ancyromonas_sigmoides	0.792427638210067	0.954317001362203	0.230462837906867	0.0104764439488054	0.000558123681857793
0.45.18.EP00161_Ancyromonas_sigmoides	0.901563147375225	0.952813555569902	0.286788359873377	0.0256366694638481	0.000870455457718935
0.45.19.EP00161_Ancyromonas_sigmoides	0.703802281068048	0.751804029240833	0.191745289476777	0.0309915535389096	0.000940661542505805
0.45.2.EP00161_Ancyromonas_sigmoides	0.755391937987206	0.897140130568964	0.180733888185	0.0289998466075086	0.000383144891835867
0.45.20.EP00161_Ancyromonas_sigmoides	0.56363416782537	0.802709119147249	0.19320724580184	0.0562870318099835	0.000977270505730009
0.45.3.EP00161_Ancyromonas_sigmoides	0.532663657661442	0.540280016271801	0.353551908309022	0.0385745139028951	0.000808227102974693
0.45.4.EP00161_Ancyromonas_sigmoides	0.568078235411339	0.84679751262614	0.18669870460535	0.133661226496492	0.00123884765667216
0.45.5.EP00161_Ancyromonas_sigmoides	0.171080334185022	0.763912354269365	0.36691021753586	0.0356736476270113	0.00132459998212782
0.45.6.EP00161_Ancyromonas_sigmoides	0.665715655052967	0.882267213402323	0.186369608862534	0.0624436256288953	0.000646827369381193
0.45.7.EP00161_Ancyromonas_sigmoides	0.478926611685724	0.660158486050687	0.193645888178407	0.0311523412327156	0.000850610425445933
0.45.8.EP00161_Ancyromonas_sigmoides	0.546059149485342	0.796366644182142	0.221867390049038	0.0460151788081984	0.000945047119260437
0.45.9.EP00161_Ancyromonas_sigmoides	0.680555892857928	0.834572984029164	0.381237823354649	0.0797937941477613	0.000861253409805548
0.50.1.EP00161_Ancyromonas_sigmoides	0.702096609300364	0.821783532712156	0.319481392478844	0.0813572703262727	0.000789015186442672
0.50.10.EP00161_Ancyromonas_sigmoides	0.747445747899398	0.911716877969925	0.347310886503438	0.0951161073604681	0.00121236501445845
0.50.11.EP00161_Ancyromonas_sigmoides	0.702594030037758	0.938573915768963	0.206813607410602	0.0530379476590017	0.00063258752456013
0.50.12.EP00161_Ancyromonas_sigmoides	0.85477326347913	0.865138937753634	0.268823668092032	0.0300481930100717	0.000706139679152902
0.50.13.EP00161_Ancyromonas_sigmoides	0.552848224466588	0.894908194355249	0.187271378150985	0.0849109703648584	0.000578625363404811
0.50.14.EP00161_Ancyromonas_sigmoides	0.863139021672368	0.860365207113862	0.205787356400947	0.0103262429773411	0.00132580716375338
0.50.15.EP00161_Ancyromonas_sigmoides	0.879588781591161	0.798345156382904	0.2116348398161	0.0210149841381025	0.000645186672170775
0.50.16.EP00161_Ancyromonas_sigmoides	0.790297784531365	0.874995264395803	0.216865588361496	0.0541168489209328	0.00102812703037473
0.50.17.EP00161_Ancyromonas_sigmoides	0.968603565109465	0.963407902175932	0.456165850353982	0.0261806381664575	0.00081171446042268
0.50.18.EP00161_Ancyromonas_sigmoides	0.945948014893413	0.961951886318705	0.193445329346488	0.0321947585227006	0.000485866154569111
0.50.19.EP00161_Ancyromonas_sigmoides	0.89054212978442	0.867362341045525	0.279957945655733	0.105929096322681	0.000795814144505805
0.50.2.EP00161_Ancyromonas_sigmoides	0.62890540191484	0.95022602567242	0.245120200816659	0.0542259381778366	0.000728746814418742
0.50.20.EP00161_Ancyromonas_sigmoides	0.668997213081998	0.921063904920067	0.335281577282495	0.0269552324071655	0.000671764335450669
0.50.3.EP00161_Ancyromonas_sigmoides	0.485509213056306	0.611199785050504	0.226527838855082	0.017989851995819	0.000941441403716352
0.50.4.EP00161_Ancyromonas_sigmoides	0.895818471547673	0.908853847728674	0.13565279445851	0.0832439991732612	0.000723738804567519
0.50.5.EP00161_Ancyromonas_sigmoides	0.750433517766092	0.860353177557904	0.210011789285202	0.0699204083234144	0.000496770860539016
0.50.6.EP00161_Ancyromonas_sigmoides	0.720666108918956	0.87985477473944	0.328386811329862	0.0407773182346508	0.000479618555353161
0.50.7.EP00161_Ancyromonas_sigmoides	0.808854024829758	0.907551944859103	0.332917612143032	0.0518724177068649	0.00124037884955383
0.50.8.EP00161_Ancyromonas_sigmoides	0.781051138152809	0.925825026579995	0.244724435280662	0.0833964336103133	0.00061675476142366
0.50.9.EP00161_Ancyromonas_sigmoides	0.646435290466361	0.880456820034457	0.26267537629234	0.0646441063619387	0.000612006883880783
0.55.1.EP00161_Ancyromonas_sigmoides	0.724220187811825	0.956278449351187	0.251861234976835	0.0392790668540973	0.000787324237461218
0.55.10.EP00161_Ancyromonas_sigmoides	0.553053906025338	0.969962100984488	0.161087998504113	0.059245462465453	0.001424605808782
0.55.11.EP00161_Ancyromonas_sigmoides	0.913587171153678	0.923492854559663	0.385964984117033	0.0450030976621179	0.000783221867901814
0.55.12.EP00161_Ancyromonas_sigmoides	0.658723395137332	0.936878859920101	0.310722388321562	0.143005236340022	0.000373117005225082
0.55.13.EP00161_Ancyromonas_sigmoides	0.745148826129587	0.909270920134789	0.360742395081727	0.0213210938041906	0.000664291150705926
0.55.14.EP00161_Ancyromonas_sigmoides	0.654783468757333	0.853999572888941	0.290748614164742	0.0480169910854281	0.000548633739300205
0.55.15.EP00161_Ancyromonas_sigmoides	0.926618142077628	0.886283702514027	0.194139339053337	0.0742973414904252	0.000853410149321557
0.55.16.EP00161_Ancyromonas_sigmoides	0.717268472121722	0.823008838154948	0.278840731957784	0.045672835429664	0.00103869568500318
0.55.17.EP00161_Ancyromonas_sigmoides	0.801278229989989	0.954168327300033	0.284600359807998	0.129717998470987	0.00138725901452382
0.55.18.EP00161_Ancyromonas_sigmoides	0.802912230407786	0.948819567793677	0.192763453579033	0.0347750351536809	0.00158593809155974
0.55.19.EP00161_Ancyromonas_sigmoides	0.950356874778215	0.938950919454334	0.190674447238833	0.0947172850316868	0.000724997176830291
0.55.2.EP00161_Ancyromonas_sigmoides	0.559376565533158	0.841018934584246	0.211969419969873	0.0322903692989797	0.000582334700288728
0.55.20.EP00161_Ancyromonas_sigmoides	0.619471446233009	0.866382785265529	0.395125107986623	0.0611289306140039	0.000548123102472459
0.55.3.EP00161_Ancyromonas_sigmoides	0.931540629871425	0.775041962348589	0.200601665651299	0.0351020491502701	0.000911208261906717
0.55.4.EP00161_Ancyromonas_sigmoides	0.849156849316727	0.920548914879685	0.426850920278357	0.0543354247127503	0.000633650444648461
0.55.5.EP00161_Ancyromonas_sigmoides	0.895744046572946	0.935487143004754	0.27985754269735	0.0877963520468952	0.000527944649157103
0.55.6.EP00161_Ancyromonas_sigmoides	0.920167703271198	0.974433372191877	0.280991954742344	0.0608116922294871	0.0011715840057909
